type,image_path,label_path,volume,slice,id
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_220_slice_114_jpg.rf.a253f0718cf55f3860985984db3c65c8.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_220_slice_114_jpg.rf.a253f0718cf55f3860985984db3c65c8.txt,220,114,27e08b0d071d252d5eb755f01657b640
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_109_slice_51_jpg.rf.f49f7d65efbbea487ad29912a909b0e6.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_109_slice_51_jpg.rf.f49f7d65efbbea487ad29912a909b0e6.txt,109,51,9e22292aff41435fe255502b47057729
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_162_slice_104_jpg.rf.7b771fae72d9d8ab58b1826006db3485.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_162_slice_104_jpg.rf.7b771fae72d9d8ab58b1826006db3485.txt,162,104,d9b7f87e93a28d003ba563aad865546c
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_306_slice_111_jpg.rf.144596f500da237825fb3e67fe7d0875.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_306_slice_111_jpg.rf.144596f500da237825fb3e67fe7d0875.txt,306,111,b0bc2c66499a61a4e5c9cd45d44a3638
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_169_slice_63_jpg.rf.41dff383fac67478841592bc97273200.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_169_slice_63_jpg.rf.41dff383fac67478841592bc97273200.txt,169,63,397222289e8f7d24f901f17683ecae07
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_366_slice_84_jpg.rf.769cb4879bb9d1f288040f7082332720.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_366_slice_84_jpg.rf.769cb4879bb9d1f288040f7082332720.txt,366,84,f7b526e7f8d8ae89d4de744d78457514
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_323_slice_101_jpg.rf.39fd52d1be129dbbd9835af407b64477.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_323_slice_101_jpg.rf.39fd52d1be129dbbd9835af407b64477.txt,323,101,5fad233fe4646caafa02ac92c6d798ea
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_209_slice_66_jpg.rf.35043c3d010c954a9fac40a796b9af1f.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_209_slice_66_jpg.rf.35043c3d010c954a9fac40a796b9af1f.txt,209,66,a98ebfe0aade083ee8e25cfb8bb3ead8
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_302_slice_42_jpg.rf.e8e47b4302b1a59c8358fc71ab6a1c81.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_302_slice_42_jpg.rf.e8e47b4302b1a59c8358fc71ab6a1c81.txt,302,42,25359afca65314b1b3c5a5dda9f5b578
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_184_slice_55_jpg.rf.b5f2393d79a7600a407adf20552efb4a.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_184_slice_55_jpg.rf.b5f2393d79a7600a407adf20552efb4a.txt,184,55,fa08b20d720143f31ad0b24c1f83ac06
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_350_slice_105_jpg.rf.9fcebf66abb6fd0beb66abffefffd33e.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_350_slice_105_jpg.rf.9fcebf66abb6fd0beb66abffefffd33e.txt,350,105,98cbeaf10288a0e9d6f076c311218908
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_244_slice_103_jpg.rf.19958cd4128e89eed6ca80e44012dd27.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_244_slice_103_jpg.rf.19958cd4128e89eed6ca80e44012dd27.txt,244,103,8aa91cb86bb245ee6d2bbd7cc55cc41d
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_232_slice_74_jpg.rf.328c746021ea2b28907e4f2e9b2fa097.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_232_slice_74_jpg.rf.328c746021ea2b28907e4f2e9b2fa097.txt,232,74,4b29fd4dcd2b8812e09a162cc7f1c281
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_274_slice_115_jpg.rf.9bd02ca8fd958a79c61b3697fcb98016.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_274_slice_115_jpg.rf.9bd02ca8fd958a79c61b3697fcb98016.txt,274,115,e7b28e9c5fe4c923086afe131de9d067
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_216_slice_77_jpg.rf.4c9cc76cd3478c8370121d05fd84915e.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_216_slice_77_jpg.rf.4c9cc76cd3478c8370121d05fd84915e.txt,216,77,ca6656d4566b8c0479e824b73def2e6f
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_21_slice_84_jpg.rf.f53db6d98f2199d47b1e58f9ca33131e.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_21_slice_84_jpg.rf.f53db6d98f2199d47b1e58f9ca33131e.txt,21,84,6862218258cba2bac8a7183887c065fe
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_27_slice_51_jpg.rf.f0e769520453cd5fd9545b2bfd348002.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_27_slice_51_jpg.rf.f0e769520453cd5fd9545b2bfd348002.txt,27,51,21c044b458d4af6a726c7f3fd4bd6854
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_369_slice_113_jpg.rf.7dc5c293520cf2ff38d6e9edadaec568.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_369_slice_113_jpg.rf.7dc5c293520cf2ff38d6e9edadaec568.txt,369,113,2ad59eabb7dbdc36a9e40980a807e0e5
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_239_slice_62_jpg.rf.4be09fda78c24a72cada4e4380b22471.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_239_slice_62_jpg.rf.4be09fda78c24a72cada4e4380b22471.txt,239,62,a84f68c798b6bc162be7a32eba4175f4
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_143_slice_79_jpg.rf.21bf3c1a068fdd248f197dd697b50182.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_143_slice_79_jpg.rf.21bf3c1a068fdd248f197dd697b50182.txt,143,79,8b1952946801577295841a71665d0a5c
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_272_slice_65_jpg.rf.ebd107fb49d1a43c74dc2ec89fc243b4.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_272_slice_65_jpg.rf.ebd107fb49d1a43c74dc2ec89fc243b4.txt,272,65,ce2240517f08213f260521703bfbb6b7
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_36_slice_88_jpg.rf.de5fbed1ee097c4c62e846f99a1b980b.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_36_slice_88_jpg.rf.de5fbed1ee097c4c62e846f99a1b980b.txt,36,88,db9e2ea85f57fa47d3b072ec948a56c7
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_363_slice_93_jpg.rf.184801e44501b8b72d1004c6b74fb92f.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_363_slice_93_jpg.rf.184801e44501b8b72d1004c6b74fb92f.txt,363,93,42b1186314ee7baa2050737b66d5c0cf
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_199_slice_83_jpg.rf.0518c6aa5289816aa7934b7a9c5bd89c.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_199_slice_83_jpg.rf.0518c6aa5289816aa7934b7a9c5bd89c.txt,199,83,22d86e69db5548a0b6504deeb48b8d99
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_69_slice_97_jpg.rf.28247d4ce4e7c81c0d6313476a0abdbf.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_69_slice_97_jpg.rf.28247d4ce4e7c81c0d6313476a0abdbf.txt,69,97,4614d0959caaadf672855fa865226eb6
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_312_slice_128_jpg.rf.a635e1ae5f5e3df4be73fdb3eff39588.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_312_slice_128_jpg.rf.a635e1ae5f5e3df4be73fdb3eff39588.txt,312,128,fde98f05794b5e93136f1eadc619e2ac
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_142_slice_97_jpg.rf.884083e85e803f4301fcf62b2cf0c906.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_142_slice_97_jpg.rf.884083e85e803f4301fcf62b2cf0c906.txt,142,97,290d0a06666654ae618a39f13afb21bf
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_312_slice_127_jpg.rf.2bdb65f8036a4940862e69ef77490032.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_312_slice_127_jpg.rf.2bdb65f8036a4940862e69ef77490032.txt,312,127,85db0e415852ad0c4cf73604876d22c6
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_103_slice_67_jpg.rf.9fe7fccbc7be5540182507081df29765.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_103_slice_67_jpg.rf.9fe7fccbc7be5540182507081df29765.txt,103,67,f05cf3ccf46a1bd09358aa446e8b5f94
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_198_slice_33_jpg.rf.40ad909d08be3f76dc069abccb73a0a5.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_198_slice_33_jpg.rf.40ad909d08be3f76dc069abccb73a0a5.txt,198,33,1a955d18cf485181c785df6fcef3f094
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_337_slice_93_jpg.rf.ea3226a251f031bbf40b807614cc4e0e.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_337_slice_93_jpg.rf.ea3226a251f031bbf40b807614cc4e0e.txt,337,93,0f65d509afe034aef24e5840fcf77a09
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_39_slice_101_jpg.rf.a3d152ca6de43464c13a385b0669544e.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_39_slice_101_jpg.rf.a3d152ca6de43464c13a385b0669544e.txt,39,101,173fc222000b3c6789f4b407f9e27636
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_67_slice_137_jpg.rf.8d4e896a890e6ed28445c35dc688e766.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_67_slice_137_jpg.rf.8d4e896a890e6ed28445c35dc688e766.txt,67,137,c4f6b3210d73480641e2c5788b54bd5a
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_101_slice_53_jpg.rf.6e9d1d60b0f89ca3bcb6e20c7ff4175d.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_101_slice_53_jpg.rf.6e9d1d60b0f89ca3bcb6e20c7ff4175d.txt,101,53,4243c443105160133b7c78262f64363d
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_316_slice_63_jpg.rf.e0d8734fb1e8caf8b6b4c8c69a082c1b.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_316_slice_63_jpg.rf.e0d8734fb1e8caf8b6b4c8c69a082c1b.txt,316,63,946cb1d3b774e2d1cbb8832e64806357
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_165_slice_86_jpg.rf.e407fe460b8e8f6a5112890b10c61331.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_165_slice_86_jpg.rf.e407fe460b8e8f6a5112890b10c61331.txt,165,86,d4e6ff8bf8e1df5be7e5c40124405027
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_315_slice_119_jpg.rf.8507345a9f8e911c1f98d7a628a228e6.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_315_slice_119_jpg.rf.8507345a9f8e911c1f98d7a628a228e6.txt,315,119,eb0b76df31ec557074d8b9a73cba5012
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_330_slice_37_jpg.rf.4fa07bcdeaf40144011f634fe5f66364.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_330_slice_37_jpg.rf.4fa07bcdeaf40144011f634fe5f66364.txt,330,37,d69adc56db74b8dc5308bddf0cfc4554
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_92_slice_94_jpg.rf.8a8d42128274f73fba11ea4332802b53.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_92_slice_94_jpg.rf.8a8d42128274f73fba11ea4332802b53.txt,92,94,fbf86e7b82a700266444b235b8d537d7
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_181_slice_80_jpg.rf.589b672c1cc1a5bc564264d99f696896.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_181_slice_80_jpg.rf.589b672c1cc1a5bc564264d99f696896.txt,181,80,5d0e58d2f493378460bb876a3cfb2806
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_236_slice_89_jpg.rf.6019a0f645a79eebf6c7ce766d7c37b6.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_236_slice_89_jpg.rf.6019a0f645a79eebf6c7ce766d7c37b6.txt,236,89,b352fa5479033ade431f712baf6de26e
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_285_slice_115_jpg.rf.f343292ae2e10b54e2cd8a4a09e0e509.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_285_slice_115_jpg.rf.f343292ae2e10b54e2cd8a4a09e0e509.txt,285,115,093992783b1e5706cc546350a27dd981
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_286_slice_88_jpg.rf.461a06d37f7cf325ed90dabd2de06949.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_286_slice_88_jpg.rf.461a06d37f7cf325ed90dabd2de06949.txt,286,88,d5dd515de42a962a84dc1801734ef4f8
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_91_slice_104_jpg.rf.18e9af9315007add07724491852b76ca.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_91_slice_104_jpg.rf.18e9af9315007add07724491852b76ca.txt,91,104,ff2e8329eceb42872b473205f88ceb07
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_49_slice_60_jpg.rf.5a1bc4ee215a52e77285baad0596e4e5.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_49_slice_60_jpg.rf.5a1bc4ee215a52e77285baad0596e4e5.txt,49,60,03604338383a791e4e50c41eff1454a8
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_262_slice_87_jpg.rf.cea6850ac595c08716fd7dbc8442eb01.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_262_slice_87_jpg.rf.cea6850ac595c08716fd7dbc8442eb01.txt,262,87,9469e76fea1ffea84c4989e87f7e085f
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_369_slice_119_jpg.rf.f0e7fa52413987bfa0a90c8b5f5544ff.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_369_slice_119_jpg.rf.f0e7fa52413987bfa0a90c8b5f5544ff.txt,369,119,fc66920dd9a9095fb72e349c8ca5ff2b
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_330_slice_61_jpg.rf.3222eac93c06fa30176ff160af7fb23d.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_330_slice_61_jpg.rf.3222eac93c06fa30176ff160af7fb23d.txt,330,61,09b373d775595eb57932d30956564aea
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_297_slice_104_jpg.rf.c00a30452c1432a6641174bf67a2c687.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_297_slice_104_jpg.rf.c00a30452c1432a6641174bf67a2c687.txt,297,104,a2b8a0e93523e993da2e868c6d89f313
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_118_slice_107_jpg.rf.469f68489fa0cf649d2521a3635c6202.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_118_slice_107_jpg.rf.469f68489fa0cf649d2521a3635c6202.txt,118,107,e60c17c87b90d8bca717c8cbf9cf5acd
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_11_slice_104_jpg.rf.7ae017671688b20350f34af485406314.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_11_slice_104_jpg.rf.7ae017671688b20350f34af485406314.txt,11,104,b86cfa8f14c93988cac2506c79512049
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_328_slice_113_jpg.rf.4b565dd60b6ce3ff1a8dc132e3226b63.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_328_slice_113_jpg.rf.4b565dd60b6ce3ff1a8dc132e3226b63.txt,328,113,8128d0d06fe4f5612dd5dec5c63fd996
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_236_slice_90_jpg.rf.447b8a9107f36274f1f9a375284af17b.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_236_slice_90_jpg.rf.447b8a9107f36274f1f9a375284af17b.txt,236,90,c5459f3eb90af5e1cfa6da3dbc478c08
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_100_slice_85_jpg.rf.436cfc5a4d6d13335ba66e170d9493ec.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_100_slice_85_jpg.rf.436cfc5a4d6d13335ba66e170d9493ec.txt,100,85,7ea7654e255f8b5b66621f2b21607162
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_217_slice_32_jpg.rf.7162eb3d17f5b2d95088146a6296d20a.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_217_slice_32_jpg.rf.7162eb3d17f5b2d95088146a6296d20a.txt,217,32,94a3758414deca42b0112f24e42735a6
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_282_slice_87_jpg.rf.36f4dd22992e8c8b2603c58d8943ca51.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_282_slice_87_jpg.rf.36f4dd22992e8c8b2603c58d8943ca51.txt,282,87,776c1e4e9329adf77d7f9dc56f61cdbb
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_303_slice_127_jpg.rf.8d9a37753174216054680358b332abaf.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_303_slice_127_jpg.rf.8d9a37753174216054680358b332abaf.txt,303,127,dbefa161bd81b097553130b9f72bb4d6
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_321_slice_88_jpg.rf.91eb9584f66a627e3d8d1591b1e05cd6.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_321_slice_88_jpg.rf.91eb9584f66a627e3d8d1591b1e05cd6.txt,321,88,292173a31beb0afbe0d5768b65a61f1d
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_338_slice_82_jpg.rf.bec5aba77868c6beee63ba32353c9cb1.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_338_slice_82_jpg.rf.bec5aba77868c6beee63ba32353c9cb1.txt,338,82,c0cbc1ce52b06b3907c55d138faabc3c
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_273_slice_65_jpg.rf.7c80682dc163001cdf6989f44a66dd49.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_273_slice_65_jpg.rf.7c80682dc163001cdf6989f44a66dd49.txt,273,65,21aa0a46c62f801e04c4d37094471a15
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_21_slice_105_jpg.rf.f7826329d4e527f6cd771ca4b0e66d5a.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_21_slice_105_jpg.rf.f7826329d4e527f6cd771ca4b0e66d5a.txt,21,105,3c13a128335245ba7b344b0108063125
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_225_slice_125_jpg.rf.f1517f7c432ee874ff1abd91ad87bffe.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_225_slice_125_jpg.rf.f1517f7c432ee874ff1abd91ad87bffe.txt,225,125,59a1c87012862f5eea78332e996e3a23
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_319_slice_50_jpg.rf.13d8abbbd6441a20b110536f6cb8fc4c.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_319_slice_50_jpg.rf.13d8abbbd6441a20b110536f6cb8fc4c.txt,319,50,8b682067d0f9c26aecd56b7bfdfa1421
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_184_slice_85_jpg.rf.2849081dbbec8ef5ea06b364263cd147.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_184_slice_85_jpg.rf.2849081dbbec8ef5ea06b364263cd147.txt,184,85,e1623cc5a06b627b719b54ba3765d249
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_352_slice_78_jpg.rf.bce711caa19cf6e8ef0922395e813e86.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_352_slice_78_jpg.rf.bce711caa19cf6e8ef0922395e813e86.txt,352,78,72265f9c135b6d5a7f50c93878318667
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_4_slice_86_jpg.rf.3d9de1bdeaf28898edae797bfbe0681f.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_4_slice_86_jpg.rf.3d9de1bdeaf28898edae797bfbe0681f.txt,4,86,d71456dd2e72110c1512c6e202bb4fdd
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_46_slice_70_jpg.rf.6eb58279a6b2e3e866e5af34353ce498.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_46_slice_70_jpg.rf.6eb58279a6b2e3e866e5af34353ce498.txt,46,70,c859a0b5596b8c940747b830a9473941
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_100_slice_50_jpg.rf.1a8322719cc3c6ec229c840edb987233.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_100_slice_50_jpg.rf.1a8322719cc3c6ec229c840edb987233.txt,100,50,0c2f400d6f7b5dc45b8fb44ecbe13772
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_77_slice_68_jpg.rf.1e55f2d30187631457ebceaf1a5f2d31.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_77_slice_68_jpg.rf.1e55f2d30187631457ebceaf1a5f2d31.txt,77,68,fefae82efe48122848d12acd7c98f8ed
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_20_slice_47_jpg.rf.3bb069a89a58fe7272373db7d7417aae.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_20_slice_47_jpg.rf.3bb069a89a58fe7272373db7d7417aae.txt,20,47,ef9bb7f33a3004d320c4582d80082651
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_274_slice_83_jpg.rf.70f0cdadb048cc42d4f2f01479c83a2c.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_274_slice_83_jpg.rf.70f0cdadb048cc42d4f2f01479c83a2c.txt,274,83,a836aca80b0addfe6ecba0a19a9ceca1
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_289_slice_43_jpg.rf.a8848196ada71d74b51b1299c7d05653.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_289_slice_43_jpg.rf.a8848196ada71d74b51b1299c7d05653.txt,289,43,a7a70c20f9fb7514bfd1f08b30c66060
